#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa04066	HIF-1 signaling pathway	24	102	0.77	4.26e-10	9606.ENSP00000216117,9606.ENSP00000228872,9606.ENSP00000229135,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264657,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000302486,9606.ENSP00000327251,9606.ENSP00000354558,9606.ENSP00000357470,9606.ENSP00000363089,9606.ENSP00000376197,9606.ENSP00000376637,9606.ENSP00000381185,9606.ENSP00000384849,9606.ENSP00000385675,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000437955,9606.ENSP00000469686,9606.ENSP00000495530,9606.ENSP00000497069	HMOX1,CDKN1B,IFNG,PIK3R3,MAPK3,STAT3,ERBB2,EGFR,MAP2K1,NOS2,MTOR,IL6R,TLR4,TFRC,IGF1,BCL2,CDKN1A,IL6,PRKCA,PIK3R1,HIF1A,EGLN2,ENO1,IGF1R
hsa04722	Neurotrophin signaling pathway	25	112	0.75	4.46e-10	9606.ENSP00000215659,9606.ENSP00000250559,9606.ENSP00000256078,9606.ENSP00000256458,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000269305,9606.ENSP00000302486,9606.ENSP00000304895,9606.ENSP00000311005,9606.ENSP00000339527,9606.ENSP00000344220,9606.ENSP00000356070,9606.ENSP00000356694,9606.ENSP00000358548,9606.ENSP00000358997,9606.ENSP00000360266,9606.ENSP00000376345,9606.ENSP00000381185,9606.ENSP00000401888,9606.ENSP00000414303,9606.ENSP00000428056,9606.ENSP00000433623,9606.ENSP00000463939,9606.ENSP00000497733	MAPK12,RAP1B,KRAS,IRAK2,PIK3R3,MAPK3,TP53,MAP2K1,IRS1,MAPK7,FOXO3,PDPK1,MAPKAPK2,FASLG,NRAS,IRAK1,JUN,GRB2,BCL2,RAF1,BDNF,PIK3R1,TRAF6,ARHGDIA,CDC42
hsa05321	Inflammatory bowel disease	19	59	0.91	4.58e-10	9606.ENSP00000177694,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000238682,9606.ENSP00000260010,9606.ENSP00000262345,9606.ENSP00000263341,9606.ENSP00000264657,9606.ENSP00000304915,9606.ENSP00000332973,9606.ENSP00000354394,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000363318,9606.ENSP00000365380,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000496355	TBX21,TGFB1,IFNG,TGFB3,TLR2,IL12RB2,IL1B,STAT3,IL13,SMAD3,STAT1,JUN,TLR4,IL2RG,FOXP3,IL6,TNF,IL10,TLR5
hsa05135	Yersinia infection	26	124	0.72	5.95e-10	9606.ENSP00000005587,9606.ENSP00000215659,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000293379,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000306512,9606.ENSP00000317985,9606.ENSP00000329967,9606.ENSP00000339467,9606.ENSP00000346839,9606.ENSP00000358997,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000369581,9606.ENSP00000376330,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000410402,9606.ENSP00000412237,9606.ENSP00000428056,9606.ENSP00000433623,9606.ENSP00000497733	SKAP2,MAPK12,PIK3R3,MAPK3,IL1B,ITGA5,MAP2K1,FOS,CXCL8,ROCK2,TBK1,RHOG,FN1,IRAK1,CHUK,JUN,TLR4,IFNB1,WIPF1,IL6,TNF,MAP2K4,IL10,PIK3R1,TRAF6,CDC42
hsa04630	JAK-STAT signaling pathway	29	158	0.66	8.05e-10	9606.ENSP00000227507,9606.ENSP00000229135,9606.ENSP00000257290,9606.ENSP00000262345,9606.ENSP00000262741,9606.ENSP00000264657,9606.ENSP00000275493,9606.ENSP00000304915,9606.ENSP00000305133,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000354394,9606.ENSP00000354558,9606.ENSP00000357470,9606.ENSP00000358022,9606.ENSP00000362082,9606.ENSP00000363318,9606.ENSP00000365230,9606.ENSP00000369581,9606.ENSP00000371067,9606.ENSP00000376345,9606.ENSP00000381185,9606.ENSP00000384849,9606.ENSP00000385675,9606.ENSP00000398368,9606.ENSP00000401888,9606.ENSP00000412237,9606.ENSP00000428056,9606.ENSP00000478887	CCND1,IFNG,PDGFRA,IL12RB2,PIK3R3,STAT3,EGFR,IL13,SOCS5,PDGFB,PDGFA,STAT1,MTOR,IL6R,MCL1,CCND3,IL2RG,BCL2L1,IFNB1,JAK2,GRB2,BCL2,CDKN1A,IL6,LIFR,RAF1,IL10,PIK3R1,MYC
hsa04150	mTOR signaling pathway	28	150	0.67	1.17e-09	9606.ENSP00000256078,9606.ENSP00000256644,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264634,9606.ENSP00000284523,9606.ENSP00000285018,9606.ENSP00000286201,9606.ENSP00000293549,9606.ENSP00000302486,9606.ENSP00000304895,9606.ENSP00000307272,9606.ENSP00000307305,9606.ENSP00000341032,9606.ENSP00000344220,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000360290,9606.ENSP00000361021,9606.ENSP00000376345,9606.ENSP00000376637,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000424183,9606.ENSP00000428056,9606.ENSP00000497069	KRAS,LAMTOR5,PIK3R3,MAPK3,WNT5A,WNT3A,WNT7A,FZD7,WNT1,MAP2K1,IRS1,RPTOR,DDIT4,WNT7B,PDPK1,MTOR,NRAS,CHUK,PRKAA2,PTEN,GRB2,IGF1,TNF,RAF1,PRKCA,LAMTOR3,PIK3R1,IGF1R
hsa04012	ErbB signaling pathway	21	81	0.81	1.31e-09	9606.ENSP00000228872,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000302486,9606.ENSP00000342235,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000367686,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000401888,9606.ENSP00000404131,9606.ENSP00000408695,9606.ENSP00000410402,9606.ENSP00000428056,9606.ENSP00000478887	CDKN1B,KRAS,PIK3R3,MAPK3,ERBB3,ERBB2,EGFR,MAP2K1,ERBB4,MTOR,NRAS,JUN,PAK5,GRB2,CDKN1A,RAF1,TGFA,PRKCA,MAP2K4,PIK3R1,MYC
hsa04660	T cell receptor signaling pathway	23	100	0.76	1.39e-09	9606.ENSP00000215659,9606.ENSP00000229135,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000263056,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000319476,9606.ENSP00000344220,9606.ENSP00000346671,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000367686,9606.ENSP00000376345,9606.ENSP00000378323,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000412237,9606.ENSP00000428056,9606.ENSP00000497733	MAPK12,IFNG,PPP3R1,KRAS,PIK3R3,MAPK3,MAP3K8,MAP2K1,FOS,ICOS,PDPK1,FYN,NRAS,CHUK,JUN,PAK5,GRB2,PPP3CA,TNF,RAF1,IL10,PIK3R1,CDC42
hsa05164	Influenza A	29	163	0.65	1.44e-09	9606.ENSP00000229135,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000264832,9606.ENSP00000265734,9606.ENSP00000276431,9606.ENSP00000296795,9606.ENSP00000301838,9606.ENSP00000302486,9606.ENSP00000306512,9606.ENSP00000311032,9606.ENSP00000329967,9606.ENSP00000330237,9606.ENSP00000354394,9606.ENSP00000356530,9606.ENSP00000356694,9606.ENSP00000359424,9606.ENSP00000362082,9606.ENSP00000363089,9606.ENSP00000369581,9606.ENSP00000371067,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000448165,9606.ENSP00000498466	IFNG,PIK3R3,MAPK3,IL1B,ICAM1,CDK6,TNFRSF10B,TLR3,FADD,MAP2K1,CXCL8,CASP3,TBK1,CASP9,STAT1,RNASEL,FASLG,CHUK,CCND3,TLR4,IFNB1,JAK2,IL6,TNF,RAF1,PRKCA,PIK3R1,APAF1,FAS
hsa05130	Pathogenic Escherichia coli infection	31	187	0.62	1.63e-09	9606.ENSP00000215659,9606.ENSP00000228825,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000301838,9606.ENSP00000303145,9606.ENSP00000306245,9606.ENSP00000306512,9606.ENSP00000308541,9606.ENSP00000311032,9606.ENSP00000317985,9606.ENSP00000318195,9606.ENSP00000330237,9606.ENSP00000346671,9606.ENSP00000356694,9606.ENSP00000358997,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000369703,9606.ENSP00000376330,9606.ENSP00000381823,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000398698,9606.ENSP00000421280,9606.ENSP00000433623,9606.ENSP00000496355,9606.ENSP00000497733,9606.ENSP00000498466	MAPK12,ARPC3,MAPK3,IL1B,TNFRSF10B,FADD,TMED10,FOS,CXCL8,F2,CASP3,ROCK2,NCL,CASP9,FYN,FASLG,IRAK1,CHUK,JUN,TLR4,TUBB2A,WIPF1,SEC24A,IL6,IL1R1,TNF,MYO10,TRAF6,TLR5,CDC42,FAS
hsa05221	Acute myeloid leukemia	19	67	0.85	2.46e-09	9606.ENSP00000227163,9606.ENSP00000227507,9606.ENSP00000241453,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264657,9606.ENSP00000288135,9606.ENSP00000300305,9606.ENSP00000302486,9606.ENSP00000340347,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000376345,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000478887,9606.ENSP00000481380	SPI1,CCND1,FLT3,KRAS,PIK3R3,MAPK3,STAT3,KIT,RUNX1,MAP2K1,TCF7,MTOR,NRAS,CHUK,GRB2,RAF1,PIK3R1,MYC,CCNA2
hsa05131	Shigellosis	33	218	0.58	3.42e-09	9606.ENSP00000215659,9606.ENSP00000228825,9606.ENSP00000258149,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000269305,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000306124,9606.ENSP00000306512,9606.ENSP00000307272,9606.ENSP00000317985,9606.ENSP00000329967,9606.ENSP00000339527,9606.ENSP00000354558,9606.ENSP00000355231,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000365230,9606.ENSP00000368880,9606.ENSP00000369581,9606.ENSP00000374455,9606.ENSP00000381185,9606.ENSP00000386380,9606.ENSP00000398632,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000433623,9606.ENSP00000494051,9606.ENSP00000496355,9606.ENSP00000497733	MAPK12,ARPC3,MDM2,PIK3R3,MAPK3,IL1B,TP53,EGFR,ITGA5,PRKCE,CXCL8,RPTOR,ROCK2,TBK1,FOXO3,MTOR,BECN1,CHUK,JUN,TLR4,BCL2L1,FOXO1,IFNB1,SQSTM1,BCL2,IL1R1,CD44,TNF,PIK3R1,TRAF6,SEPTIN3,TLR5,CDC42
hsa05203	Viral carcinogenesis	30	183	0.61	3.81e-09	9606.ENSP00000227507,9606.ENSP00000228872,9606.ENSP00000256078,9606.ENSP00000258149,9606.ENSP00000262643,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264606,9606.ENSP00000264657,9606.ENSP00000265354,9606.ENSP00000265734,9606.ENSP00000265963,9606.ENSP00000267163,9606.ENSP00000269305,9606.ENSP00000311032,9606.ENSP00000356070,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000362082,9606.ENSP00000365458,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000387699,9606.ENSP00000391090,9606.ENSP00000418915,9606.ENSP00000428056,9606.ENSP00000429089,9606.ENSP00000441600,9606.ENSP00000481380,9606.ENSP00000497733	CCND1,CDKN1B,KRAS,MDM2,CCNE1,PIK3R3,MAPK3,HDAC4,STAT3,SRF,CDK6,GTF2H1,RB1,TP53,CASP3,MAPKAPK2,NRAS,JUN,CCND3,HNRNPK,GRB2,CDKN1A,CREB1,CHEK1,CDKN2A,PIK3R1,CCNE2,CCR3,CCNA2,CDC42
hsa04140	Autophagy - animal	25	131	0.68	6.45e-09	9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000304895,9606.ENSP00000307272,9606.ENSP00000307305,9606.ENSP00000329967,9606.ENSP00000344220,9606.ENSP00000353010,9606.ENSP00000354558,9606.ENSP00000355231,9606.ENSP00000358548,9606.ENSP00000360290,9606.ENSP00000361021,9606.ENSP00000365230,9606.ENSP00000374455,9606.ENSP00000381185,9606.ENSP00000386710,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000433623,9606.ENSP00000437955,9606.ENSP00000482753,9606.ENSP00000497069	KRAS,PIK3R3,MAPK3,MAP2K1,IRS1,RPTOR,DDIT4,TBK1,PDPK1,ATG2B,MTOR,BECN1,NRAS,PRKAA2,PTEN,BCL2L1,SQSTM1,BCL2,ATG9A,RAF1,PIK3R1,TRAF6,HIF1A,C9orf72,IGF1R
hsa04934	Cushing syndrome	27	153	0.65	6.45e-09	9606.ENSP00000227507,9606.ENSP00000228872,9606.ENSP00000250559,9606.ENSP00000257430,9606.ENSP00000262643,9606.ENSP00000262904,9606.ENSP00000263025,9606.ENSP00000264634,9606.ENSP00000265734,9606.ENSP00000267163,9606.ENSP00000275493,9606.ENSP00000284523,9606.ENSP00000285018,9606.ENSP00000286201,9606.ENSP00000293549,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000302625,9606.ENSP00000312999,9606.ENSP00000329357,9606.ENSP00000340347,9606.ENSP00000341032,9606.ENSP00000384849,9606.ENSP00000387699,9606.ENSP00000418915,9606.ENSP00000429089,9606.ENSP00000442464	CCND1,CDKN1B,RAP1B,APC,CCNE1,E2F3,MAPK3,WNT5A,CDK6,RB1,EGFR,WNT3A,WNT7A,FZD7,WNT1,ADCY9,MAP2K1,AXIN2,GNAI2,SP1,TCF7,WNT7B,CDKN1A,CREB1,CDKN2A,CCNE2,NCEH1
hsa04657	IL-17 signaling pathway	21	91	0.76	7.02e-09	9606.ENSP00000215659,9606.ENSP00000229135,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000299767,9606.ENSP00000301838,9606.ENSP00000304915,9606.ENSP00000306245,9606.ENSP00000306512,9606.ENSP00000311005,9606.ENSP00000311032,9606.ENSP00000322788,9606.ENSP00000329967,9606.ENSP00000356438,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000385269,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000433623,9606.ENSP00000481570	MAPK12,IFNG,MAPK3,IL1B,HSP90B1,FADD,IL13,FOS,CXCL8,MAPK7,CASP3,MMP1,TBK1,PTGS2,CHUK,JUN,ELAVL1,IL6,TNF,TRAF6,TNFAIP3
hsa04668	TNF signaling pathway	23	111	0.71	7.12e-09	9606.ENSP00000215659,9606.ENSP00000254958,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000263056,9606.ENSP00000263341,9606.ENSP00000264832,9606.ENSP00000301838,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000311032,9606.ENSP00000327513,9606.ENSP00000356438,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000369581,9606.ENSP00000385675,9606.ENSP00000387699,9606.ENSP00000398698,9606.ENSP00000410402,9606.ENSP00000428056,9606.ENSP00000481570,9606.ENSP00000498466	MAPK12,JAG1,PIK3R3,MAPK3,MAP3K8,IL1B,ICAM1,FADD,MAP2K1,FOS,CASP3,CSF1,PTGS2,CHUK,JUN,IFNB1,IL6,CREB1,TNF,MAP2K4,PIK3R1,TNFAIP3,FAS
hsa04664	Fc epsilon RI signaling pathway	18	65	0.84	8.78e-09	9606.ENSP00000215659,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000304915,9606.ENSP00000344220,9606.ENSP00000346671,9606.ENSP00000358548,9606.ENSP00000363512,9606.ENSP00000376345,9606.ENSP00000396045,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000410402,9606.ENSP00000428056,9606.ENSP00000479870	MAPK12,KRAS,PIK3R3,MAPK3,MAP2K1,IL13,PDPK1,FYN,NRAS,ALOX5,GRB2,PLA2G4B,TNF,RAF1,PRKCA,MAP2K4,PIK3R1,ALOX5AP
hsa04071	Sphingolipid signaling pathway	23	116	0.7	1.45e-08	9606.ENSP00000215659,9606.ENSP00000256078,9606.ENSP00000262554,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000269305,9606.ENSP00000302486,9606.ENSP00000306124,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000344220,9606.ENSP00000346671,9606.ENSP00000358548,9606.ENSP00000361021,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000412324,9606.ENSP00000428056,9606.ENSP00000493985	MAPK12,KRAS,SPTLC1,PIK3R3,MAPK3,TP53,MAP2K1,PRKCE,GNAI2,ROCK2,PPP2R1A,PPP2R2A,PDPK1,FYN,NRAS,PTEN,BCL2,TNF,RAF1,PRKCA,PPP2R5C,PIK3R1,KNG1
hsa05140	Leishmaniasis	18	69	0.81	1.91e-08	9606.ENSP00000215659,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000238682,9606.ENSP00000260010,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000306245,9606.ENSP00000327251,9606.ENSP00000354394,9606.ENSP00000356438,9606.ENSP00000358997,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000371067,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000433623	MAPK12,TGFB1,IFNG,TGFB3,TLR2,MAPK3,IL1B,FOS,NOS2,STAT1,PTGS2,IRAK1,JUN,TLR4,JAK2,TNF,IL10,TRAF6
hsa04015	Rap1 signaling pathway	30	201	0.57	2.41e-08	9606.ENSP00000215659,9606.ENSP00000250559,9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000260356,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264498,9606.ENSP00000267843,9606.ENSP00000275493,9606.ENSP00000288135,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000312999,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000330382,9606.ENSP00000339824,9606.ENSP00000346508,9606.ENSP00000358548,9606.ENSP00000376637,9606.ENSP00000393312,9606.ENSP00000399324,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000452786,9606.ENSP00000495951,9606.ENSP00000497069,9606.ENSP00000497733	MAPK12,RAP1B,KRAS,PDGFRA,THBS1,PIK3R3,MAPK3,FGF2,FGF7,EGFR,KIT,ADCY9,MAP2K1,GNAI2,MET,CSF1,PDGFB,FGFR3,PDGFA,NRAS,IGF1,FGFR1,FGF16,RAF1,PRKCA,PIK3R1,ITGB3,KITLG,IGF1R,CDC42
hsa05144	Malaria	15	46	0.91	2.96e-08	9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000238682,9606.ENSP00000260010,9606.ENSP00000260356,9606.ENSP00000263341,9606.ENSP00000264832,9606.ENSP00000306512,9606.ENSP00000317272,9606.ENSP00000353874,9606.ENSP00000361359,9606.ENSP00000363089,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	TGFB1,IFNG,TGFB3,TLR2,THBS1,IL1B,ICAM1,CXCL8,MET,TLR9,CD40,TLR4,IL6,TNF,IL10
hsa05010	Alzheimer disease	41	354	0.46	3.55e-08	9606.ENSP00000225174,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000257430,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000264634,9606.ENSP00000284523,9606.ENSP00000285018,9606.ENSP00000286201,9606.ENSP00000293549,9606.ENSP00000301838,9606.ENSP00000302486,9606.ENSP00000302625,9606.ENSP00000304895,9606.ENSP00000311032,9606.ENSP00000318585,9606.ENSP00000327251,9606.ENSP00000327513,9606.ENSP00000330237,9606.ENSP00000337838,9606.ENSP00000341032,9606.ENSP00000353010,9606.ENSP00000354558,9606.ENSP00000355231,9606.ENSP00000356438,9606.ENSP00000356919,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000360058,9606.ENSP00000365243,9606.ENSP00000369703,9606.ENSP00000378323,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000440045,9606.ENSP00000448165,9606.ENSP00000498466	PPIF,PPP3R1,KRAS,APC,PIK3R3,MAPK3,IL1B,WNT5A,WNT3A,WNT7A,FZD7,WNT1,FADD,MAP2K1,AXIN2,IRS1,CASP3,BACE1,NOS2,CSF1,CASP9,RTN4,WNT7B,ATG2B,MTOR,BECN1,PTGS2,ATF6,NRAS,CHUK,FRAT2,COX4I2,TUBB2A,PPP3CA,IL6,TNF,RAF1,PIK3R1,ATP2A2,APAF1,FAS
hsa04370	VEGF signaling pathway	16	56	0.85	4.42e-08	9606.ENSP00000215659,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000330237,9606.ENSP00000356070,9606.ENSP00000356438,9606.ENSP00000358548,9606.ENSP00000378323,9606.ENSP00000396045,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000497733	MAPK12,PPP3R1,KRAS,PIK3R3,MAPK3,MAP2K1,CASP9,MAPKAPK2,PTGS2,NRAS,PPP3CA,PLA2G4B,RAF1,PRKCA,PIK3R1,CDC42
hsa04810	Regulation of actin cytoskeleton	30	209	0.56	5.09e-08	9606.ENSP00000228825,9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264498,9606.ENSP00000267843,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000296585,9606.ENSP00000298159,9606.ENSP00000302486,9606.ENSP00000308541,9606.ENSP00000317985,9606.ENSP00000330382,9606.ENSP00000339824,9606.ENSP00000346508,9606.ENSP00000346839,9606.ENSP00000358548,9606.ENSP00000367686,9606.ENSP00000379140,9606.ENSP00000386884,9606.ENSP00000393312,9606.ENSP00000399324,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000452786,9606.ENSP00000493985,9606.ENSP00000497733	ARPC3,KRAS,PDGFRA,APC,PIK3R3,MAPK3,FGF2,FGF7,EGFR,ITGA5,ITGA2,CFL2,MAP2K1,F2,ROCK2,PDGFB,FGFR3,PDGFA,FN1,NRAS,PAK5,CXCL12,CXCR4,FGFR1,FGF16,RAF1,PIK3R1,ITGB3,KNG1,CDC42
hsa05231	Choline metabolism in cancer	20	95	0.72	5.83e-08	9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000329357,9606.ENSP00000330382,9606.ENSP00000344220,9606.ENSP00000346508,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000376345,9606.ENSP00000396045,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000437955	KRAS,PDGFRA,PIK3R3,MAPK3,EGFR,MAP2K1,FOS,SP1,PDGFB,PDPK1,PDGFA,MTOR,NRAS,JUN,GRB2,PLA2G4B,RAF1,PRKCA,PIK3R1,HIF1A
hsa04917	Prolactin signaling pathway	17	68	0.8	8.03e-08	9606.ENSP00000215659,9606.ENSP00000227507,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264657,9606.ENSP00000302486,9606.ENSP00000305133,9606.ENSP00000306245,9606.ENSP00000339527,9606.ENSP00000354394,9606.ENSP00000358548,9606.ENSP00000371067,9606.ENSP00000376345,9606.ENSP00000401888,9606.ENSP00000405330,9606.ENSP00000428056	MAPK12,CCND1,KRAS,PIK3R3,MAPK3,STAT3,MAP2K1,SOCS5,FOS,FOXO3,STAT1,NRAS,JAK2,GRB2,RAF1,ESR1,PIK3R1
hsa04650	Natural killer cell mediated cytotoxicity	22	120	0.66	9.84e-08	9606.ENSP00000216341,9606.ENSP00000229135,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264832,9606.ENSP00000276431,9606.ENSP00000302486,9606.ENSP00000311032,9606.ENSP00000346671,9606.ENSP00000356694,9606.ENSP00000358548,9606.ENSP00000369581,9606.ENSP00000376345,9606.ENSP00000378323,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000498466	GZMB,IFNG,PPP3R1,KRAS,PIK3R3,MAPK3,ICAM1,TNFRSF10B,MAP2K1,CASP3,FYN,FASLG,NRAS,IFNB1,GRB2,PPP3CA,PRF1,TNF,RAF1,PRKCA,PIK3R1,FAS
hsa05133	Pertussis	17	73	0.77	1.92e-07	9606.ENSP00000215659,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000293379,9606.ENSP00000298159,9606.ENSP00000306245,9606.ENSP00000306512,9606.ENSP00000311032,9606.ENSP00000312999,9606.ENSP00000327251,9606.ENSP00000358997,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000433623	MAPK12,MAPK3,IL1B,ITGA5,CFL2,FOS,CXCL8,CASP3,GNAI2,NOS2,IRAK1,JUN,TLR4,IL6,TNF,IL10,TRAF6
hsa04916	Melanogenesis	19	95	0.7	2.59e-07	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000264634,9606.ENSP00000284523,9606.ENSP00000285018,9606.ENSP00000286201,9606.ENSP00000288135,9606.ENSP00000293549,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000312999,9606.ENSP00000340347,9606.ENSP00000341032,9606.ENSP00000358548,9606.ENSP00000387699,9606.ENSP00000391803,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000495951	KRAS,MAPK3,WNT5A,WNT3A,WNT7A,FZD7,KIT,WNT1,ADCY9,MAP2K1,GNAI2,TCF7,WNT7B,NRAS,CREB1,MITF,RAF1,PRKCA,KITLG
